Call Id	Agent	Date	Time	Topic	Answered (Y/N)	Resolved	Speed of answer in seconds	AvgTalkDuration	Satisfaction rating
ID2969	Greg	2021-02-21	13:35:02	Payment related	N	N			
ID2970	Becky	2021-02-21	13:35:02	Payment related	Y	Y	125	0:03:09	1
ID2971	Becky	2021-02-21	13:56:38	Streaming	Y	Y	25	0:06:00	4
ID2972	Dan	2021-02-21	13:56:38	Payment related	Y	Y	60	0:04:45	4
ID2973	Becky	2021-02-21	13:59:31	Technical Support	Y	N	97	0:04:40	3
ID2974	Dan	2021-02-21	13:59:31	Admin Support	Y	Y	41	0:04:56	1
ID2975	Stewart	2021-02-21	14:29:46	Payment related	N	N			
ID2976	Greg	2021-02-21	14:29:46	Streaming	Y	Y	47	0:06:59	4
ID2977	Becky	2021-02-21	14:47:02	Contract related	N	N			
ID2978	Jim	2021-02-21	14:47:02	Streaming	Y	Y	82	0:06:34	5
ID2979	Greg	2021-02-21	14:58:34	Admin Support	Y	Y	94	0:04:43	4
ID2980	Becky	2021-02-21	14:58:34	Contract related	Y	Y	43	0:04:43	4
ID2981	Stewart	2021-02-21	15:10:05	Technical Support	Y	Y	27	0:04:07	1
ID2982	Joe	2021-02-21	15:10:05	Technical Support	Y	N	15	0:02:51	3
ID2983	Jim	2021-02-21	15:44:38	Technical Support	Y	Y	21	0:01:22	4
ID2984	Dan	2021-02-21	15:44:38	Technical Support	Y	Y	30	0:01:46	5
ID2985	Diane	2021-02-21	15:46:05	Admin Support	Y	N	106	0:02:10	1
ID2986	Jim	2021-02-21	15:46:05	Admin Support	Y	Y	56	0:05:21	3
ID2987	Dan	2021-02-21	16:23:31	Payment related	Y	Y	100	0:06:33	5
ID2988	Diane	2021-02-21	16:23:31	Streaming	Y	Y	48	0:05:46	3
ID2989	Jim	2021-02-21	16:59:31	Streaming	Y	Y	74	0:03:37	5
ID2990	Stewart	2021-02-21	16:59:31	Admin Support	Y	Y	100	0:04:00	1
ID2991	Diane	2021-02-21	17:19:41	Payment related	Y	N	90	0:02:43	3
ID2992	Becky	2021-02-21	17:19:41	Technical Support	N	N			
ID2993	Dan	2021-02-21	17:21:07	Payment related	Y	Y	43	0:06:20	5
ID2994	Joe	2021-02-21	17:21:07	Payment related	Y	Y	68	0:05:13	4
ID2995	Jim	2021-02-21	17:49:55	Streaming	N	N			
ID2996	Diane	2021-02-21	17:49:55	Admin Support	Y	Y	65	0:05:18	1
ID2997	Greg	2021-02-22	9:04:19	Admin Support	Y	Y	125	0:01:58	5
ID2998	Joe	2021-02-22	9:04:19	Admin Support	Y	Y	62	0:05:13	4
ID2999	Jim	2021-02-22	9:44:38	Payment related	Y	Y	24	0:02:10	3
ID3000	Becky	2021-02-22	9:44:38	Streaming	N	N			
ID3001	Jim	2021-02-22	11:12:29	Streaming	Y	Y	41	0:02:17	4
ID3002	Becky	2021-02-22	11:12:29	Streaming	Y	Y	81	0:01:53	3
ID3003	Diane	2021-02-22	11:13:55	Technical Support	Y	Y	21	0:05:28	5
ID3004	Joe	2021-02-22	11:13:55	Admin Support	N	N			
ID3005	Jim	2021-02-22	11:29:46	Streaming	N	N			
ID3006	Jim	2021-02-22	11:29:46	Contract related	Y	Y	42	0:04:28	4
ID3007	Greg	2021-02-22	11:58:34	Streaming	Y	Y	79	0:05:21	5
ID3008	Greg	2021-02-22	11:58:34	Technical Support	Y	Y	120	0:04:53	4
ID3009	Dan	2021-02-22	12:04:19	Admin Support	Y	Y	10	0:02:34	4
ID3010	Jim	2021-02-22	12:04:19	Streaming	Y	Y	21	0:05:05	1
ID3011	Diane	2021-02-22	13:01:55	Technical Support	Y	N	16	0:03:35	5
ID3012	Joe	2021-02-22	13:01:55	Payment related	Y	Y	34	0:06:19	5
ID3013	Diane	2021-02-22	13:19:12	Contract related	Y	Y	116	0:06:53	1
ID3014	Greg	2021-02-22	13:19:12	Admin Support	Y	Y	28	0:06:25	2
ID3015	Martha	2021-02-22	13:30:43	Technical Support	Y	Y	75	0:02:33	3
ID3016	Martha	2021-02-22	13:30:43	Payment related	N	N			
ID3017	Joe	2021-02-22	14:06:43	Payment related	Y	N	29	0:03:34	2
ID3018	Jim	2021-02-22	14:06:43	Technical Support	N	N			
ID3019	Becky	2021-02-22	14:32:38	Technical Support	N	N			
ID3020	Dan	2021-02-22	14:32:38	Technical Support	Y	Y	118	0:02:11	4
ID3021	Dan	2021-02-22	14:32:38	Admin Support	Y	Y	87	0:05:04	3
ID3022	Diane	2021-02-22	14:32:38	Streaming	Y	N	100	0:06:45	3
ID3023	Becky	2021-02-22	15:12:58	Admin Support	Y	Y	114	0:05:05	2
ID3024	Stewart	2021-02-22	15:12:58	Technical Support	Y	Y	69	0:00:35	4
ID3025	Jim	2021-02-22	15:18:43	Admin Support	Y	Y	112	0:01:59	3
ID3026	Dan	2021-02-22	15:18:43	Technical Support	N	N			
ID3027	Stewart	2021-02-22	15:37:26	Streaming	Y	Y	48	0:01:54	3
ID3028	Becky	2021-02-22	15:37:26	Payment related	Y	Y	92	0:01:26	2
ID3029	Jim	2021-02-22	15:37:26	Streaming	Y	Y	102	0:06:34	4
ID3030	Martha	2021-02-22	15:37:26	Technical Support	Y	Y	16	0:06:31	3
ID3031	Joe	2021-02-22	15:41:46	Technical Support	Y	Y	58	0:02:53	5
ID3032	Becky	2021-02-22	15:41:46	Contract related	Y	Y	87	0:01:42	5
ID3033	Joe	2021-02-22	15:48:58	Contract related	Y	Y	88	0:01:17	4
ID3034	Dan	2021-02-22	15:48:58	Admin Support	Y	Y	59	0:03:42	3
ID3035	Jim	2021-02-22	16:26:24	Streaming	Y	Y	11	0:03:15	3
ID3036	Joe	2021-02-22	16:26:24	Technical Support	Y	Y	75	0:06:33	3
ID3037	Greg	2021-02-22	16:39:22	Admin Support	Y	Y	64	0:06:37	3
ID3038	Becky	2021-02-22	16:39:22	Streaming	Y	Y	95	0:05:16	1
ID3039	Martha	2021-02-22	16:55:12	Technical Support	Y	Y	94	0:05:02	4
ID3040	Greg	2021-02-22	16:55:12	Payment related	N	N			
ID3041	Joe	2021-02-22	17:03:50	Contract related	N	N			
ID3042	Becky	2021-02-22	17:03:50	Admin Support	N	N			
ID3043	Dan	2021-02-22	17:09:36	Contract related	N	N			
ID3044	Diane	2021-02-22	17:09:36	Contract related	Y	Y	41	0:02:08	3
ID3045	Diane	2021-02-22	17:19:41	Admin Support	Y	Y	38	0:03:48	3
ID3046	Martha	2021-02-22	17:19:41	Streaming	Y	Y	33	0:01:42	5
ID3047	Dan	2021-02-23	9:02:53	Technical Support	Y	Y	49	0:01:01	3
ID3048	Dan	2021-02-23	9:02:53	Streaming	Y	Y	97	0:00:46	5
ID3049	Becky	2021-02-23	9:23:02	Payment related	Y	Y	23	0:02:53	3
ID3050	Joe	2021-02-23	9:23:02	Technical Support	Y	Y	60	0:06:16	3
ID3051	Martha	2021-02-23	9:43:12	Technical Support	Y	Y	48	0:06:24	2
ID3052	Diane	2021-02-23	9:43:12	Contract related	Y	Y	28	0:01:45	4
ID3053	Martha	2021-02-23	10:24:58	Technical Support	Y	Y	104	0:05:43	4
ID3054	Greg	2021-02-23	10:24:58	Contract related	Y	Y	115	0:01:23	4
ID3055	Becky	2021-02-23	10:43:41	Admin Support	Y	N	89	0:01:52	3
ID3056	Martha	2021-02-23	10:43:41	Contract related	N	N			
ID3057	Stewart	2021-02-23	10:49:26	Technical Support	Y	Y	111	0:04:17	3
ID3058	Jim	2021-02-23	10:49:26	Payment related	Y	Y	17	0:06:18	5
ID3059	Diane	2021-02-23	11:22:34	Technical Support	Y	Y	112	0:01:03	3
ID3060	Stewart	2021-02-23	11:22:34	Streaming	Y	N	100	0:04:25	5
ID3061	Becky	2021-02-23	12:01:26	Payment related	N	N			
ID3062	Diane	2021-02-23	12:01:26	Admin Support	Y	Y	40	0:04:13	3
ID3063	Martha	2021-02-23	12:41:46	Contract related	N	N			
ID3064	Becky	2021-02-23	12:41:46	Admin Support	Y	Y	29	0:01:10	3
ID3065	Jim	2021-02-23	12:59:02	Admin Support	Y	N	39	0:06:33	4
ID3066	Diane	2021-02-23	12:59:02	Payment related	Y	Y	41	0:01:18	3
ID3067	Stewart	2021-02-23	13:26:24	Streaming	N	N			
ID3068	Martha	2021-02-23	13:26:24	Technical Support	N	N			
ID3069	Becky	2021-02-23	13:37:55	Admin Support	Y	Y	56	0:00:37	5
ID3070	Diane	2021-02-23	13:37:55	Streaming	Y	Y	76	0:02:16	1
ID3071	Greg	2021-02-23	13:45:07	Admin Support	Y	N	36	0:01:06	3
ID3072	Jim	2021-02-23	13:45:07	Streaming	Y	Y	111	0:01:42	3
ID3073	Becky	2021-02-23	14:28:19	Payment related	Y	Y	17	0:03:04	4
ID3074	Diane	2021-02-23	14:28:19	Payment related	Y	Y	121	0:03:23	5
ID3075	Stewart	2021-02-23	14:34:05	Payment related	Y	Y	69	0:06:05	4
ID3076	Jim	2021-02-23	14:34:05	Contract related	Y	Y	111	0:03:27	3
ID3077	Martha	2021-02-23	14:38:24	Technical Support	N	N			
ID3078	Jim	2021-02-23	14:38:24	Technical Support	Y	Y	86	0:04:38	3
ID3079	Dan	2021-02-23	14:48:29	Payment related	Y	Y	77	0:06:53	4
ID3080	Jim	2021-02-23	14:48:29	Contract related	Y	Y	70	0:04:48	3
ID3081	Greg	2021-02-23	14:54:14	Streaming	Y	Y	82	0:01:26	3
ID3082	Joe	2021-02-23	14:54:14	Payment related	N	N			
ID3083	Becky	2021-02-23	15:21:36	Contract related	Y	Y	69	0:02:17	1
ID3084	Jim	2021-02-23	15:21:36	Technical Support	N	N			
ID3085	Joe	2021-02-23	15:30:14	Contract related	Y	Y	56	0:01:22	1
ID3086	Greg	2021-02-23	15:30:14	Contract related	Y	Y	95	0:06:09	1
ID3087	Jim	2021-02-23	15:34:34	Admin Support	N	N			
ID3088	Greg	2021-02-23	15:34:34	Streaming	Y	Y	13	0:06:06	3
ID3089	Joe	2021-02-23	15:47:31	Payment related	Y	Y	52	0:04:59	4
ID3090	Joe	2021-02-23	15:47:31	Technical Support	Y	N	40	0:05:52	4
ID3091	Greg	2021-02-23	16:40:48	Admin Support	N	N			
ID3092	Martha	2021-02-23	16:40:48	Contract related	Y	Y	124	0:06:43	5
ID3093	Greg	2021-02-23	16:55:12	Payment related	Y	Y	99	0:06:44	4
ID3094	Becky	2021-02-23	16:55:12	Streaming	Y	Y	99	0:06:38	4
ID3095	Diane	2021-02-23	17:11:02	Payment related	Y	Y	86	0:04:26	4
ID3096	Joe	2021-02-23	17:11:02	Technical Support	Y	Y	118	0:00:53	2
ID3097	Martha	2021-02-23	17:24:00	Contract related	Y	Y	50	0:06:23	4
ID3098	Martha	2021-02-23	17:24:00	Admin Support	N	N			
ID3099	Becky	2021-02-23	17:29:46	Streaming	Y	Y	52	0:03:34	1
ID3100	Diane	2021-02-23	17:29:46	Technical Support	Y	Y	34	0:04:46	4
ID3101	Greg	2021-02-24	9:36:00	Payment related	Y	Y	37	0:03:48	3
ID3102	Dan	2021-02-24	9:36:00	Admin Support	Y	Y	75	0:03:01	4
ID3103	Dan	2021-02-24	12:59:02	Technical Support	Y	Y	85	0:01:13	2
ID3104	Diane	2021-02-24	12:59:02	Admin Support	Y	Y	25	0:04:23	3
ID3105	Stewart	2021-02-24	13:00:29	Admin Support	N	N			
ID3106	Dan	2021-02-24	13:00:29	Contract related	N	N			
ID3107	Joe	2021-02-24	13:17:46	Streaming	Y	Y	70	0:00:48	4
ID3108	Diane	2021-02-24	13:17:46	Technical Support	Y	Y	103	0:03:26	4
ID3109	Stewart	2021-02-24	13:35:02	Payment related	Y	Y	71	0:06:57	5
ID3110	Becky	2021-02-24	13:35:02	Technical Support	Y	Y	51	0:01:11	4
ID3111	Jim	2021-02-24	13:49:26	Payment related	Y	Y	103	0:00:32	5
ID3112	Joe	2021-02-24	13:49:26	Payment related	Y	Y	98	0:02:55	5
ID3113	Greg	2021-02-24	13:58:05	Payment related	Y	Y	65	0:03:24	2
ID3114	Dan	2021-02-24	13:58:05	Admin Support	Y	Y	104	0:04:59	4
ID3115	Jim	2021-02-24	14:24:00	Payment related	Y	Y	82	0:04:46	2
ID3116	Martha	2021-02-24	14:24:00	Payment related	Y	Y	26	0:02:52	4
ID3117	Diane	2021-02-24	14:34:05	Payment related	Y	N	84	0:03:36	3
ID3118	Greg	2021-02-24	14:34:05	Technical Support	Y	Y	106	0:05:43	4
ID3119	Joe	2021-02-24	14:41:17	Admin Support	Y	Y	92	0:01:42	4
ID3120	Joe	2021-02-24	14:41:17	Admin Support	N	N			
ID3121	Becky	2021-02-24	15:17:17	Contract related	Y	Y	122	0:03:01	1
ID3122	Becky	2021-02-24	15:17:17	Contract related	Y	Y	92	0:02:44	4
ID3123	Diane	2021-02-24	15:21:36	Payment related	N	N			
ID3124	Jim	2021-02-24	15:21:36	Streaming	Y	Y	61	0:04:25	5
ID3125	Martha	2021-02-24	15:28:48	Technical Support	Y	Y	27	0:01:56	5
ID3126	Becky	2021-02-24	15:28:48	Technical Support	Y	Y	68	0:01:48	1
ID3127	Diane	2021-02-24	15:41:46	Technical Support	N	N			
ID3128	Greg	2021-02-24	15:41:46	Technical Support	Y	Y	59	0:00:42	4
ID3129	Joe	2021-02-24	16:07:41	Payment related	N	N			
ID3130	Joe	2021-02-24	16:07:41	Technical Support	Y	Y	110	0:05:50	4
ID3131	Jim	2021-02-24	16:23:31	Technical Support	Y	Y	23	0:02:20	4
ID3132	Diane	2021-02-24	16:23:31	Contract related	Y	Y	60	0:06:09	5
ID3133	Stewart	2021-02-24	16:37:55	Payment related	Y	Y	89	0:02:27	3
ID3134	Martha	2021-02-24	16:37:55	Admin Support	Y	Y	48	0:04:06	3
ID3135	Joe	2021-02-24	16:42:14	Admin Support	Y	Y	52	0:04:55	5
ID3136	Jim	2021-02-24	16:42:14	Payment related	Y	Y	49	0:03:19	1
ID3137	Becky	2021-02-24	16:48:00	Technical Support	Y	Y	33	0:04:39	2
ID3138	Jim	2021-02-24	16:48:00	Technical Support	Y	Y	108	0:04:19	4
ID3139	Jim	2021-02-24	17:13:55	Payment related	N	N			
ID3140	Joe	2021-02-24	17:13:55	Payment related	Y	Y	21	0:04:56	5
ID3141	Martha	2021-02-24	17:16:48	Contract related	Y	Y	23	0:03:49	5
ID3142	Dan	2021-02-24	17:16:48	Technical Support	N	N			
ID3143	Becky	2021-02-24	17:28:19	Contract related	Y	Y	73	0:05:34	5
ID3144	Dan	2021-02-24	17:28:19	Technical Support	N	N			
ID3145	Stewart	2021-02-24	17:36:58	Technical Support	Y	Y	22	0:04:13	3
ID3146	Martha	2021-02-24	17:36:58	Payment related	N	N			
ID3147	Stewart	2021-02-24	17:42:43	Admin Support	Y	N	12	0:05:43	4
ID3148	Joe	2021-02-24	17:42:43	Streaming	Y	Y	111	0:04:25	3
ID3149	Jim	2021-02-24	17:47:02	Admin Support	Y	Y	97	0:03:46	5
ID3150	Diane	2021-02-24	17:47:02	Streaming	Y	Y	93	0:05:31	4
ID3151	Becky	2021-02-24	17:55:41	Streaming	Y	Y	24	0:02:25	3
ID3152	Martha	2021-02-24	17:55:41	Technical Support	Y	Y	84	0:01:49	1
ID3153	Stewart	2021-02-25	9:10:05	Contract related	Y	Y	17	0:01:56	4
ID3154	Stewart	2021-02-25	9:10:05	Technical Support	Y	Y	55	0:04:03	4
ID3155	Greg	2021-02-25	9:10:05	Payment related	Y	Y	118	0:01:13	3
ID3156	Dan	2021-02-25	9:10:05	Streaming	Y	Y	109	0:02:57	5
ID3157	Stewart	2021-02-25	9:15:50	Technical Support	Y	Y	33	0:02:37	4
ID3158	Joe	2021-02-25	9:15:50	Contract related	Y	Y	18	0:05:59	4
ID3159	Stewart	2021-02-25	10:06:14	Admin Support	Y	Y	99	0:04:12	2
ID3160	Martha	2021-02-25	10:06:14	Contract related	Y	Y	111	0:02:29	3
ID3161	Diane	2021-02-25	10:19:12	Admin Support	N	N			
ID3162	Diane	2021-02-25	10:19:12	Payment related	Y	Y	82	0:06:47	5
ID3163	Becky	2021-02-25	10:20:38	Admin Support	Y	Y	48	0:05:40	3
ID3164	Joe	2021-02-25	10:20:38	Technical Support	Y	Y	83	0:04:53	3
ID3165	Dan	2021-02-25	10:46:34	Technical Support	Y	Y	102	0:02:12	5
ID3166	Joe	2021-02-25	10:46:34	Admin Support	Y	Y	124	0:01:23	1
ID3167	Martha	2021-02-25	10:52:19	Streaming	N	N			
ID3168	Joe	2021-02-25	10:52:19	Streaming	Y	Y	82	0:03:32	3
ID3169	Jim	2021-02-25	11:09:36	Payment related	Y	N	50	0:04:13	4
ID3170	Martha	2021-02-25	11:09:36	Payment related	Y	Y	27	0:01:55	3
ID3171	Joe	2021-02-25	11:35:31	Admin Support	Y	Y	96	0:02:47	4
ID3172	Greg	2021-02-25	11:35:31	Contract related	Y	Y	122	0:03:55	1
ID3173	Diane	2021-02-25	11:42:43	Technical Support	N	N			
ID3174	Joe	2021-02-25	11:42:43	Payment related	Y	Y	76	0:01:50	4
ID3175	Dan	2021-02-25	11:55:41	Admin Support	Y	Y	66	0:01:46	5
ID3176	Martha	2021-02-25	11:55:41	Technical Support	Y	Y	98	0:02:12	3
ID3177	Martha	2021-02-25	12:04:19	Contract related	N	N			
ID3178	Joe	2021-02-25	12:04:19	Technical Support	Y	Y	73	0:06:31	3
ID3179	Joe	2021-02-25	12:05:46	Contract related	Y	Y	76	0:01:47	3
ID3180	Greg	2021-02-25	12:05:46	Streaming	N	N			
ID3181	Jim	2021-02-25	12:31:41	Admin Support	Y	Y	123	0:05:46	4
ID3182	Stewart	2021-02-25	12:31:41	Admin Support	Y	N	98	0:05:11	4
ID3183	Dan	2021-02-25	12:34:34	Technical Support	Y	Y	81	0:02:06	1
ID3184	Dan	2021-02-25	12:34:34	Payment related	Y	Y	52	0:06:55	4
ID3185	Stewart	2021-02-25	12:34:34	Payment related	Y	Y	93	0:06:02	1
ID3186	Jim	2021-02-25	12:34:34	Payment related	Y	Y	17	0:05:07	4
ID3187	Dan	2021-02-25	13:00:29	Technical Support	Y	Y	91	0:01:38	4
ID3188	Dan	2021-02-25	13:00:29	Streaming	Y	Y	20	0:02:23	5
ID3189	Diane	2021-02-25	14:11:02	Contract related	N	N			
ID3190	Joe	2021-02-25	14:11:02	Payment related	Y	Y	125	0:06:17	4
ID3191	Martha	2021-02-25	14:57:07	Payment related	Y	Y	46	0:03:06	2
ID3192	Diane	2021-02-25	14:57:07	Contract related	Y	Y	124	0:05:29	3
ID3193	Dan	2021-02-25	15:14:24	Technical Support	Y	Y	29	0:04:05	3
ID3194	Joe	2021-02-25	15:14:24	Streaming	Y	N	75	0:04:37	3
ID3195	Martha	2021-02-25	15:27:22	Technical Support	Y	Y	57	0:04:11	4
ID3196	Dan	2021-02-25	15:27:22	Admin Support	N	N			
ID3197	Jim	2021-02-25	15:30:14	Streaming	Y	Y	106	0:01:53	4
ID3198	Jim	2021-02-25	15:30:14	Contract related	Y	Y	19	0:05:44	3
ID3199	Jim	2021-02-25	15:41:46	Technical Support	Y	Y	94	0:01:11	4
ID3200	Stewart	2021-02-25	15:41:46	Streaming	N	N			
ID3201	Diane	2021-02-25	15:54:43	Admin Support	Y	Y	28	0:03:01	3
ID3202	Diane	2021-02-25	15:54:43	Admin Support	Y	Y	11	0:02:20	4
ID3203	Stewart	2021-02-25	16:04:48	Admin Support	Y	Y	68	0:04:51	5
ID3204	Dan	2021-02-25	16:04:48	Contract related	Y	Y	103	0:04:42	5
ID3205	Stewart	2021-02-25	16:26:24	Streaming	Y	Y	28	0:06:06	2
ID3206	Martha	2021-02-25	16:26:24	Technical Support	Y	Y	36	0:04:09	5
ID3207	Dan	2021-02-25	16:40:48	Technical Support	Y	Y	63	0:05:39	5
ID3208	Dan	2021-02-25	16:40:48	Contract related	Y	Y	14	0:00:36	5
ID3209	Dan	2021-02-25	17:06:43	Streaming	Y	Y	82	0:05:15	1
ID3210	Diane	2021-02-25	17:06:43	Payment related	N	N			
ID3211	Martha	2021-02-25	17:06:43	Admin Support	Y	Y	15	0:05:43	3
ID3212	Diane	2021-02-25	17:06:43	Admin Support	Y	Y	85	0:04:18	3
ID3213	Becky	2021-02-25	17:24:00	Admin Support	N	N			
ID3214	Greg	2021-02-25	17:24:00	Payment related	Y	Y	108	0:02:12	5
ID3215	Martha	2021-02-25	17:47:02	Streaming	Y	Y	45	0:02:58	3
ID3216	Joe	2021-02-25	17:47:02	Technical Support	Y	Y	24	0:01:52	4
ID3217	Greg	2021-02-26	9:10:05	Streaming	Y	Y	75	0:04:31	2
ID3218	Martha	2021-02-26	9:10:05	Technical Support	Y	Y	68	0:06:24	5
ID3219	Jim	2021-02-26	9:18:43	Payment related	Y	N	104	0:01:21	4
ID3220	Joe	2021-02-26	9:18:43	Contract related	Y	N	33	0:00:41	3
ID3221	Dan	2021-02-26	10:12:00	Technical Support	Y	Y	101	0:03:50	2
ID3222	Jim	2021-02-26	10:12:00	Admin Support	N	N			
ID3223	Greg	2021-02-26	10:24:58	Technical Support	Y	Y	41	0:03:04	1
ID3224	Martha	2021-02-26	10:24:58	Streaming	N	N			
ID3225	Jim	2021-02-26	10:45:07	Contract related	Y	Y	124	0:03:27	4
ID3226	Jim	2021-02-26	10:45:07	Streaming	Y	N	98	0:05:29	2
ID3227	Greg	2021-02-26	11:03:50	Payment related	Y	Y	119	0:02:11	3
ID3228	Jim	2021-02-26	11:03:50	Streaming	Y	Y	40	0:02:26	1
ID3229	Greg	2021-02-26	11:36:58	Payment related	N	N			
ID3230	Becky	2021-02-26	11:36:58	Payment related	Y	Y	97	0:05:29	2
ID3231	Martha	2021-02-26	11:44:10	Admin Support	Y	Y	119	0:03:46	2
ID3232	Becky	2021-02-26	11:44:10	Technical Support	N	N			
ID3233	Stewart	2021-02-26	11:45:36	Streaming	Y	Y	26	0:00:42	5
ID3234	Greg	2021-02-26	11:45:36	Payment related	N	N			
ID3235	Jim	2021-02-26	12:40:19	Payment related	Y	Y	77	0:01:46	4
ID3236	Jim	2021-02-26	12:40:19	Technical Support	Y	Y	31	0:02:05	3
ID3237	Becky	2021-02-26	13:01:55	Admin Support	N	N			
ID3238	Becky	2021-02-26	13:01:55	Payment related	Y	N	16	0:03:40	4
ID3239	Diane	2021-02-26	13:06:14	Admin Support	Y	Y	117	0:06:29	4
ID3240	Becky	2021-02-26	13:06:14	Streaming	Y	N	16	0:03:18	5
ID3241	Stewart	2021-02-26	14:05:17	Payment related	Y	N	35	0:03:27	4
ID3242	Martha	2021-02-26	14:05:17	Contract related	Y	N	93	0:02:32	4
ID3243	Joe	2021-02-26	14:51:22	Streaming	Y	Y	39	0:02:56	1
ID3244	Greg	2021-02-26	14:51:22	Streaming	Y	N	18	0:04:54	1
ID3245	Greg	2021-02-26	14:54:14	Contract related	Y	Y	124	0:05:27	4
ID3246	Greg	2021-02-26	14:54:14	Streaming	N	N			
ID3247	Becky	2021-02-26	15:01:26	Streaming	Y	Y	10	0:04:00	1
ID3248	Diane	2021-02-26	15:01:26	Contract related	N	N			
ID3249	Becky	2021-02-26	15:05:46	Streaming	Y	Y	99	0:05:08	4
ID3250	Greg	2021-02-26	15:05:46	Technical Support	Y	Y	114	0:05:06	4
ID3251	Greg	2021-02-26	15:41:46	Technical Support	Y	Y	122	0:04:35	1
ID3252	Joe	2021-02-26	15:41:46	Contract related	N	N			
ID3253	Becky	2021-02-26	16:04:48	Streaming	N	N			
ID3254	Diane	2021-02-26	16:04:48	Contract related	Y	N	87	0:01:16	4
ID3255	Dan	2021-02-26	16:29:17	Streaming	Y	Y	63	0:03:27	3
ID3256	Martha	2021-02-26	16:29:17	Payment related	N	N			
ID3257	Stewart	2021-02-26	16:49:26	Streaming	Y	Y	120	0:06:39	4
ID3258	Jim	2021-02-26	16:49:26	Streaming	N	N			
ID3259	Stewart	2021-02-26	16:58:05	Streaming	N	N			
ID3260	Stewart	2021-02-26	16:58:05	Payment related	Y	Y	23	0:05:19	4
ID3261	Martha	2021-02-26	17:05:17	Technical Support	Y	N	122	0:03:49	5
ID3262	Joe	2021-02-26	17:05:17	Contract related	Y	Y	60	0:03:28	1
ID3263	Dan	2021-02-26	17:35:31	Contract related	Y	Y	123	0:00:45	5
ID3264	Dan	2021-02-26	17:35:31	Technical Support	Y	Y	64	0:05:19	1
ID3265	Greg	2021-02-26	17:36:58	Streaming	Y	Y	124	0:05:04	2
ID3266	Diane	2021-02-26	17:36:58	Contract related	Y	Y	102	0:02:20	4
ID3267	Becky	2021-02-26	17:39:50	Admin Support	Y	Y	27	0:06:32	4
ID3268	Becky	2021-02-26	17:39:50	Admin Support	Y	Y	26	0:05:47	4
ID3269	Joe	2021-02-26	17:42:43	Payment related	Y	Y	42	0:01:21	5
ID3270	Dan	2021-02-26	17:42:43	Technical Support	Y	Y	121	0:04:26	4
ID3271	Becky	2021-02-26	17:51:22	Payment related	Y	Y	91	0:06:26	3
ID3272	Stewart	2021-02-26	17:51:22	Technical Support	Y	Y	79	0:03:57	5
ID3273	Stewart	2021-02-27	9:11:31	Streaming	Y	Y	49	0:04:22	5
ID3274	Martha	2021-02-27	9:11:31	Streaming	N	N			
ID3275	Martha	2021-02-27	9:11:31	Contract related	Y	N	44	0:05:16	4
ID3276	Becky	2021-02-27	9:11:31	Contract related	N	N			
ID3277	Greg	2021-02-27	9:46:05	Streaming	N	N			
ID3278	Greg	2021-02-27	9:46:05	Streaming	Y	Y	47	0:06:05	3
ID3279	Greg	2021-02-27	9:50:24	Streaming	N	N			
ID3280	Diane	2021-02-27	9:50:24	Payment related	N	N			
ID3281	Greg	2021-02-27	9:56:10	Technical Support	Y	N	26	0:00:51	5
ID3282	Greg	2021-02-27	9:56:10	Admin Support	N	N			
ID3283	Martha	2021-02-27	10:16:19	Admin Support	Y	Y	50	0:01:33	3
ID3284	Stewart	2021-02-27	10:16:19	Streaming	Y	Y	121	0:05:20	1
ID3285	Jim	2021-02-27	10:50:53	Contract related	Y	Y	82	0:06:45	3
ID3286	Diane	2021-02-27	10:50:53	Admin Support	Y	Y	41	0:04:37	4
ID3287	Dan	2021-02-27	11:47:02	Admin Support	Y	Y	65	0:05:51	1
ID3288	Dan	2021-02-27	11:47:02	Contract related	Y	Y	100	0:05:49	3
ID3289	Dan	2021-02-27	12:14:24	Streaming	Y	Y	72	0:04:58	2
ID3290	Dan	2021-02-27	12:14:24	Streaming	Y	Y	120	0:00:49	5
ID3291	Stewart	2021-02-27	12:34:34	Contract related	Y	Y	59	0:01:13	3
ID3292	Diane	2021-02-27	12:34:34	Contract related	N	N			
ID3293	Jim	2021-02-27	12:44:38	Contract related	Y	Y	25	0:04:05	2
ID3294	Dan	2021-02-27	12:44:38	Streaming	Y	Y	20	0:04:56	3
ID3295	Dan	2021-02-27	12:56:10	Payment related	Y	Y	40	0:05:54	4
ID3296	Becky	2021-02-27	12:56:10	Streaming	Y	Y	34	0:05:11	5
ID3297	Martha	2021-02-27	13:07:41	Admin Support	N	N			
ID3298	Martha	2021-02-27	13:07:41	Contract related	Y	Y	27	0:02:11	5
ID3299	Joe	2021-02-27	13:39:22	Streaming	Y	Y	103	0:04:56	1
ID3300	Diane	2021-02-27	13:39:22	Admin Support	Y	Y	76	0:03:17	4
ID3301	Jim	2021-02-27	14:11:02	Contract related	N	N			
ID3302	Martha	2021-02-27	14:11:02	Admin Support	Y	Y	23	0:02:42	4
ID3303	Greg	2021-02-27	14:38:24	Admin Support	Y	Y	94	0:06:57	4
ID3304	Dan	2021-02-27	14:38:24	Technical Support	Y	Y	115	0:06:18	5
ID3305	Martha	2021-02-27	14:58:34	Technical Support	Y	N	11	0:03:10	3
ID3306	Diane	2021-02-27	14:58:34	Payment related	Y	Y	117	0:02:05	5
